"NVCR","NovoCure Limited","6.475","$561.9M","2015","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nvcr",
"NVGN","Novogen Limited","1.6599","$32.07M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/nvgn",
"NUAN","Nuance Communications, Inc.","15.43","$4.49B","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/nuan",
"NMRX","Numerex Corp.","6.55","$128.27M","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/nmrx",
"NTNX","Nutanix, Inc.","28.17","$4.01B","2016","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ntnx",
"NUTR","Nutraceutical International Corporation","35.55","$327.21M","1998","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/nutr",
"NTRI","NutriSystem Inc","35.6","$1.05B","n/a","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ntri",
"NUVA","NuVasive, Inc.","70.21","$3.53B","2004","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nuva",
"NVTR","Nuvectra Corporation","6.33","$65.26M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/nvtr",
"QQQX","Nuveen NASDAQ 100 Dynamic Overwrite Fund","19.28","$704.96M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqqx",
"NVEE","NV5 Global, Inc.","35.25","$366.43M","2013","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/nvee",
"NVEC","NVE Corporation","70.69","$341.86M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvec",
"NVDA","NVIDIA Corporation","102.95","$55.49B","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/nvda",
"NXPI","NXP Semiconductors N.V.","98","$32.68B","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/nxpi",
"NXTM","NxStage Medical, Inc.","28.02","$1.81B","2005","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/nxtm",
"NXTD","NXT-ID Inc.","3.0859","$21.72M","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtd",
"NXTDW","NXT-ID Inc.","0.34","n/a","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/nxtdw",
"NYMX","Nymox Pharmaceutical Corporation","3.09","$147.94M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/nymx",
"OIIM","O2Micro International Limited","2.72","$69.61M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/oiim",
"OVLY","Oak Valley Bancorp (CA)","13.45","$108.83M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovly",
"OASM","Oasmia Pharmaceutical AB","3.0045","$107.37M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oasm",
"OBLN","Obalon Therapeutics, Inc.","11.22","$188.19M","2016","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/obln",
"OBCI","Ocean Bio-Chem, Inc.","4.24","$38.78M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/obci",
"OPTT","Ocean Power Technologies, Inc.","3.04","$19.22M","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/optt",
"ORIG","Ocean Rig UDW Inc.","1.72","$142.05M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/orig",
"OCFC","OceanFirst Financial Corp.","29.52","$958.7M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ocfc",
"OCRX","Ocera Therapeutics, Inc.","2.15","$49.76M","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocrx",
"OCLR","Oclaro, Inc.","8.13","$1.35B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/oclr",
"OFED","Oconee Federal Financial Corp.","22.1406","$128.49M","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ofed",
"OCUL","Ocular Therapeutix, Inc.","8.19","$203.77M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ocul",
"OMEX","Odyssey Marine Exploration, Inc.","5.24","$39.82M","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/omex",
"ODP","Office Depot, Inc.","4.54","$2.4B","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/odp",
"OFS","OFS Capital Corporation","14.41","$139.74M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ofs",
"OHAI","OHA Investment Corporation","1.8961","$38.25M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ohai",
"OVBC","Ohio Valley Banc Corp.","27.7129","$129.3M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ovbc",
"OHRP","Ohr Pharmaceuticals, Inc.","1.525","$54.84M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ohrp",
"ODFL","Old Dominion Freight Line, Inc.","87.96","$7.25B","1991","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/odfl",
"OLBK","Old Line Bancshares, Inc.","27.3","$296.45M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/olbk",
"ONB","Old National Bancorp","17.275","$2.33B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/onb",
"OPOF","Old Point Financial Corporation","27.2373","$135.07M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/opof",
"OSBC","Old Second Bancorp, Inc.","10.275","$303.67M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbc",
"OSBCP","Old Second Bancorp, Inc.","10.3","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/osbcp",
"OLLI","Ollie&#39;s Bargain Outlet Holdings, Inc.","31.25","$1.89B","2015","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/olli",
"ZEUS","Olympic Steel, Inc.","25.25","$276.83M","1994","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OFLX","Omega Flex, Inc.","48.93","$493.79M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/oflx",
"OMER","Omeros Corporation","9.21","$395.26M","2009","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omer",
"OMCL","Omnicell, Inc.","32.6","$1.19B","2001","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/omcl",
"ON","ON Semiconductor Corporation","13.26","$5.53B","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/on",
"OTIV","On Track Innovations Ltd","1.4701","$60.19M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/otiv",
"ONS","Oncobiologics, Inc.","2.8","$66.02M","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ons",
"ONSIW","Oncobiologics, Inc.","0.1","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onsiw",
"ONSIZ","Oncobiologics, Inc.","0.45","n/a","2016","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onsiz",
"OGXI","OncoGenex Pharmaceuticals Inc.","0.58","$17.41M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/ogxi",
"OMED","OncoMed Pharmaceuticals, Inc.","7.73","$286.72M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/omed",
"ONTX","Onconova Therapeutics, Inc.","2.6","$17.58M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontx",
"ONTXW","Onconova Therapeutics, Inc.","0.8","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ontxw",
"ONCS","OncoSec Medical Incorporated","1.29","$25.46M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/oncs",
"OHGI","One Horizon Group, Inc.","0.31","$11.26M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ohgi",
"ONVI","Onvia, Inc.","4.4","$31.38M","2000","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/onvi",
"OTEX","Open Text Corporation","63.3","$8.32B","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/otex",
"OPXA","Opexa Therapeutics, Inc.","0.9199","$6.57M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opxa",
"OPXAW","Opexa Therapeutics, Inc.","0.0193","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opxaw",
"OPGN","OpGen, Inc.","1.22","$26.49M","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/opgn",
"OPGNW","OpGen, Inc.","0.1302","n/a","2015","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/opgnw",
"OPHT","Ophthotech Corporation","4.72","$168.49M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opht",
"OPK","Opko Health, Inc.","8.98","$5.01B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/opk",
"OBAS","Optibase Ltd.","7.8959","$40.6M","1999","Finance","Real Estate","http://www.nasdaq.com/symbol/obas",
"OCC","Optical Cable Corporation","3.3","$23.37M","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/occ",
"OPHC","OptimumBank Holdings, Inc.","3.9147","$4.31M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ophc",
"OPB","Opus Bank","27.25","$934.02M","2014","n/a","n/a","http://www.nasdaq.com/symbol/opb",
"ORMP","Oramed Pharmaceuticals Inc.","6.29","$83.43M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ormp",
"OSUR","OraSure Technologies, Inc.","8.735","$486.81M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/osur",
"ORBC","ORBCOMM Inc.","8.21","$583.04M","2006","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/orbc",
"ORBK","Orbotech Ltd.","33.99","$1.61B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/orbk",
"ORLY","O&#39;Reilly Automotive, Inc.","280.81","$26.53B","1993","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/orly",
"OREX","Orexigen Therapeutics, Inc.","3.61","$52.66M","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/orex",
"ONVO","Organovo Holdings, Inc.","3.555","$369.24M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/onvo",
"SEED","Origin Agritech Limited","2.14","$48.95M","n/a","Consumer Non-Durables","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/seed",
"OACQ","Origo Acquisition Corporation","10.35","$46.01M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/oacq",
"OACQR","Origo Acquisition Corporation","0.4","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/oacqr",
"OACQU","Origo Acquisition Corporation","10.5","n/a","2014","Finance","Business Services","http://www.nasdaq.com/symbol/oacqu",
"OACQW","Origo Acquisition Corporation","0.25","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/oacqw",
"OESX","Orion Energy Systems, Inc.","2.185","$61.73M","2015","Consumer Durables","Building Products","http://www.nasdaq.com/symbol/oesx",
"ORIT","Oritani Financial Corp.","17.35","$784.97M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orit",
"ORRF","Orrstown Financial Services Inc","22.6","$187.2M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/orrf",
"OFIX","Orthofix International N.V.","36.17","$644.77M","1992","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/ofix",
"OSIS","OSI Systems, Inc.","71.12","$1.36B","1997","Technology","Semiconductors","http://www.nasdaq.com/symbol/osis",
"OSIR","Osiris Therapeutics, Inc.","4.9386","$170.15M","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/osir",
"OSN","Ossen Innovation Co., Ltd.","2.08","$13.72M","2010","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/osn",
"OTEL","Otelco Inc.","6.7596","$22.19M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/otel",
"OTIC","Otonomy, Inc.","15.65","$472.54M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/otic",
"OTTW","Ottawa Bancorp, Inc.","12.64","$43.69M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ottw",
"OTTR","Otter Tail Corporation","38.35","$1.51B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/ottr",
"OVAS","OvaScience Inc.","1.65","$58.75M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ovas",
"OSTK","Overstock.com, Inc.","16.4","$416.3M","2002","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/ostk",
"OXBR","Oxbridge Re Holdings Limited","6.1897","$36.89M","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbr",
"OXBRW","Oxbridge Re Holdings Limited","0.6295","n/a","2014","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/oxbrw",
"OXFD","Oxford Immunotec Global PLC","13.75","$310.78M","2013","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","http://www.nasdaq.com/symbol/oxfd",
"OXLC","Oxford Lane Capital Corp.","10.98","$216.95M","2011","n/a","n/a","http://www.nasdaq.com/symbol/oxlc",
"OXLCN","Oxford Lane Capital Corp.","25.48","$28.54M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlcn",
"OXLCO","Oxford Lane Capital Corp.","25.4173","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oxlco",
"PFIN","P & F Industries, Inc.","8.5197","$30.65M","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/pfin",
"PTSI","P.A.M. Transportation Services, Inc.","24","$153.81M","1986","Transportation","Trucking Freight/Courier Services","http://www.nasdaq.com/symbol/ptsi",
"PCAR","PACCAR Inc.","66.32","$23.25B","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/pcar",
"PACE","Pace Holdings Corp.","10.43","$586.69M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/pace",
"PACEU","Pace Holdings Corp.","10.93","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/paceu",
"PACEW","Pace Holdings Corp.","0.6","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/pacew",
"PACB","Pacific Biosciences of California, Inc.","4.815","$446.09M","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/pacb",
"PCBK","Pacific Continental Corporation (Ore)","25.8","$583.17M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pcbk",
"PEIX","Pacific Ethanol, Inc.","8.4","$362.66M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/peix",
"PMBC","Pacific Mercantile Bancorp","7.4","$170.19M","2000","Finance","Major Banks","http://www.nasdaq.com/symbol/pmbc",
"PPBI","Pacific Premier Bancorp Inc","36.4","$1.01B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ppbi",
"PAAC","Pacific Special Acquisition Corp.","10.25","$79.12M","2015","Finance","Business Services","http://www.nasdaq.com/symbol/paac",
"PAACR","Pacific Special Acquisition Corp.","0.43","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/paacr",
"PAACU","Pacific Special Acquisition Corp.","10.82","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/paacu",
"PAACW","Pacific Special Acquisition Corp.","0.23","n/a","2015","Finance","Business Services","http://www.nasdaq.com/symbol/paacw",
"PCRX","Pacira Pharmaceuticals, Inc.","39.6","$1.48B","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/pcrx",
"PACW","PacWest Bancorp","53.53","$6.51B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pacw",
"PTIE","Pain Therapeutics","0.58","$26.76M","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ptie",
"PAAS","Pan American Silver Corp.","18.34","$2.79B","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/paas",
"PNRA","Panera Bread Company","213.15","$4.95B","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pnra",
"PANL","Pangaea Logistics Solutions Ltd.","3.38","$123.73M","2013","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/panl",
"PZZA","Papa John&#39;s International, Inc.","84.44","$3.11B","1993","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/pzza",
"FRSH","Papa Murphy&#39;s Holdings, Inc.","4.461","$75.63M","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frsh",
"PBNC","Paragon Commercial Corporation","43.75","$238.44M","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/pbnc",
"PRTK","Paratek Pharmaceuticals, Inc. ","14.35","$324.71M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/prtk",
"PRXL","PAREXEL International Corporation","70.99","$3.78B","1995","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/prxl",
"PCYG","Park City Group, Inc.","13.75","$266.01M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/pcyg",
"PSTB","Park Sterling Corporation","10.71","$570.86M","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/pstb",
"PKBK","Parke Bancorp, Inc.","19.2005","$131.39M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/pkbk",
"PRKR","ParkerVision, Inc.","2","$26.37M","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/prkr",
"PKOH","Park-Ohio Holdings Corp.","43.25","$535.77M","n/a","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/pkoh",
"PTNR","Partner Communications Company Ltd.","5.7","$891.27M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ptnr",
